"Mass","formula","El_comp","Class","HC","OC","AImod","NOSC","Gibbs","DBE_AI","DBE_C","KM","KMD","C","H","O","N","S","P"
355.1403029,"C13H27O8N1P1","CHONP","AminoSugar",2.08,0.62,-0.6429,-1,88.8,-8.5,-0.653846153846154,354.743750065106,-0.743750065105758,13,27,8,1,0,1
355.1407485,"C18H28O3S2","CHOS","Lipid",1.56,0.17,0.1034,-1,88.8,0,0,354.744195167545,-0.744195167544831,18,28,3,0,2,0
355.1413427,"C14H31O3N1S2P1","CHONSP","Lipid",2.21,0.21,-0.5882,-1.6429,107.12265,-6.5,-0.464285714285714,354.744788704056,-0.744788704055793,14,31,3,1,2,1
355.1587964,"C18H28O5S1","CHOS","Lipid",1.56,0.28,0.1034,-0.8889,85.63365,-1,-0.0555555555555556,354.762222915099,-0.762222915098505,18,28,5,0,1,0
355.1593294,"","","None",NA,NA,Inf,NA,NA,NA,NA,354.762755319946,-0.762755319945882,0,0,0,0,0,0
355.1600186,"","","None",NA,NA,Inf,NA,NA,NA,NA,354.763443750379,-0.763443750378997,0,0,0,0,0,0
355.1604925,"","","None",NA,NA,Inf,NA,NA,NA,NA,354.763917121218,-0.763917121218014,0,0,0,0,0,0
355.1767016,"C14H31O7N1P1","CHONP","Protein",2.21,0.5,-0.5882,-1.3571,98.97735,-8.5,-0.607142857142857,354.780108121992,-0.780108121992157,14,31,7,1,0,1
355.1771083,"C19H32O2S2","CHOS","Lipid",1.68,0.11,0.0625,-1.2632,96.3012,0,0,354.780514367867,-0.78051436786734,19,32,2,0,2,0
355.1777636,"","","None",NA,NA,Inf,NA,NA,NA,NA,354.781168936154,-0.781168936153506,0,0,0,0,0,0
355.1783174,"","","None",NA,NA,Inf,NA,NA,NA,NA,354.781722117775,-0.781722117775473,0,0,0,0,0,0
355.1861579,"","","None",NA,NA,Inf,NA,NA,NA,NA,354.789553863003,-0.789553863003164,0,0,0,0,0,0
355.1951804,"C19H32O4S1","CHOS","Lipid",1.68,0.21,0.0625,-1.1579,93.30015,-1,-0.0526315789473684,354.798566288399,-0.798566288399059,19,32,4,0,1,0
355.1957151,"","","None",NA,NA,Inf,NA,NA,NA,NA,354.799100391348,-0.79910039134819,0,0,0,0,0,0
355.1963555,"","","None",NA,NA,Inf,NA,NA,NA,NA,354.799740076272,-0.79974007627186,0,0,0,0,0,0
355.1968113,"","","None",NA,NA,Inf,NA,NA,NA,NA,354.800195367321,-0.800195367321464,0,0,0,0,0,0
355.2131645,"C20H36O1S2","CHOS","Lipid",1.8,0.05,0.0286,-1.5,103.05,0,0,354.816530307192,-0.816530307192295,20,36,1,0,2,0
355.2141024,"","","None",NA,NA,Inf,NA,NA,NA,NA,354.817467159925,-0.817467159924774,0,0,0,0,0,0
355.2492899,"C20H36O5","CHO","Lipid",1.8,0.25,0.0286,-1.3,97.35,-2,-0.1,354.852615369248,-0.852615369247928,20,36,5,0,0,0
355.2497664,"","","None",NA,NA,Inf,NA,NA,NA,NA,354.853091337184,-0.853091337183798,0,0,0,0,0,0
355.2504923,"","","None",NA,NA,Inf,NA,NA,NA,NA,354.853816426637,-0.853816426637366,0,0,0,0,0,0
355.7761929,"","","None",NA,NA,Inf,NA,NA,NA,NA,355.378930024651,-0.378930024651027,0,0,0,0,0,0
355.8822811,"C11H3O5N1S4","CHONS","ConHC",0.27,0.45,1,1.6364,13.6626,1,0.0909090909090909,355.484899765619,-0.484899765619105,11,3,5,1,4,0
356.0451021,"C10H18O8N2S1P1","CHONSP","Carb",1.8,0.8,-2.25,0.1,57.45,-8.5,-0.85,355.647538958236,-0.647538958235941,10,18,8,2,1,1
356.0455801,"C18H14O6P1","CHOP","ConHC",0.78,0.33,0.6071,-0.3889,71.38365,5.5,0.305555555555556,355.648016424497,-0.648016424496859,18,14,6,0,0,1
356.0462794,"C23H7O2N3","CHON","ConHC",0.3,0.09,0.9474,0.2609,52.86435,17,0.739130434782609,355.648714943652,-0.648714943652237,23,7,2,3,0,0
356.0466975,"C23H7O2N3","CHON","ConHC",0.3,0.09,0.9474,0.2609,52.86435,17,0.739130434782609,355.649132576798,-0.649132576798081,23,7,2,3,0,0
356.0968037,"C15H22O4N2S1P1","CHONSP","Lignin",1.47,0.27,0.0556,-0.7333,81.19905,-1.5,-0.1,355.699182827768,-0.699182827767515,15,22,4,2,1,1
356.1181174,"C20H22O4P1","CHOP","Lignin",1.1,0.2,0.4412,-0.95,87.375,5.5,0.275,355.7204727287,-0.72047272869969,20,22,4,0,0,1
356.1268961,"","","None",NA,NA,Inf,NA,NA,NA,NA,355.729241626325,-0.729241626324836,0,0,0,0,0,0
356.1356157,"C12H26O8N2P1","CHONP","AminoSugar",2.17,0.67,-1.1,-0.75,81.675,-9.5,-0.791666666666667,355.737951489942,-0.737951489941622,12,26,8,2,0,1
356.1422151,"","","None",NA,NA,Inf,NA,NA,NA,NA,355.744543520993,-0.744543520992579,0,0,0,0,0,0
356.1634,"","","None",NA,NA,Inf,NA,NA,NA,NA,355.765704765744,-0.765704765744033,0,0,0,0,0,0
356.1644575,"","","None",NA,NA,Inf,NA,NA,NA,NA,355.76676108493,-0.766761084930067,0,0,0,0,0,0
356.1648456,"C16H27O4N3S1","CHONS","Lipid",1.69,0.25,-0.1,-0.5,74.55,-3,-0.1875,355.767148751574,-0.767148751574098,16,27,4,3,1,0
356.1694858,"","","None",NA,NA,Inf,NA,NA,NA,NA,355.771783770285,-0.771783770285367,0,0,0,0,0,0
356.1720463,"C13H30O7N2P1","CHONP","Other",2.31,0.54,-0.9231,-1.1538,93.1833,-9.5,-0.730769230769231,355.774341411208,-0.774341411208127,13,30,7,2,0,1
356.173053,"","","None",NA,NA,Inf,NA,NA,NA,NA,355.775346987118,-0.775346987117928,0,0,0,0,0,0
356.1992067,"","","None",NA,NA,Inf,NA,NA,NA,NA,355.801471483663,-0.801471483662851,0,0,0,0,0,0
356.1996989,"","","None",NA,NA,Inf,NA,NA,NA,NA,355.801963134068,-0.801963134067933,0,0,0,0,0,0
356.2002056,"","","None",NA,NA,Inf,NA,NA,NA,NA,355.802469268282,-0.802469268282209,0,0,0,0,0,0
356.4972907,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.099222640406,-0.0992226404055145,0,0,0,0,0,0
356.7682246,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.369854013192,-0.369854013192366,0,0,0,0,0,0
356.7719371,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.373562367782,-0.373562367781687,0,0,0,0,0,0
356.8611794,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.462705019032,-0.462705019032285,0,0,0,0,0,0
356.8617458,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.463270786585,-0.463270786584985,0,0,0,0,0,0
356.9118027,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.513271792603,-0.513271792603234,0,0,0,0,0,0
356.9487551,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.550182931223,-0.550182931223333,0,0,0,0,0,0
357.0116266,"C15H18O2S4","CHOS","Lignin",1.2,0.13,0.2,-0.4,71.7,1,0.0666666666666667,356.612984228345,-0.612984228344715,15,18,2,0,4,0
357.0125309,"C23H6O1N2S1","CHONS","ConHC",0.26,0.04,0.9487,0.1739,55.34385,18,0.782608695652174,356.613887518595,-0.613887518595277,23,6,1,2,1,0
357.0129729,"C10H14O12S1","CHOS","Other",1.4,1.2,-1,1.2,26.1,-9,-0.9,356.614329025054,-0.614329025054133,10,14,12,0,1,0
357.0238091,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.625153125256,-0.625153125256361,0,0,0,0,0,0
357.0256277,"C13H13O9N1P1","CHONP","Tannin",1,0.69,0.3077,0.2308,53.7222,-2.5,-0.192307692307692,356.626969694591,-0.626969694591367,13,13,9,1,0,1
357.0267098,"C14H17O4N1S2P1","CHONSP","Lignin",1.21,0.29,0.1875,-0.5,74.55,-0.5,-0.0357142857142857,356.628050586309,-0.628050586308859,14,17,4,1,2,1
357.0443213,"C14H17O6N1S1P1","CHONSP","Lignin",1.21,0.43,0.1875,-0.3571,70.47735,-1.5,-0.107142857142857,356.645642421151,-0.645642421150626,14,17,6,1,1,1
357.0467616,"C10H17O11N1P1","CHONP","Other",1.7,1.1,-1.6,0.3,51.75,-9.5,-0.95,356.64807999629,-0.64807999628988,10,17,11,1,0,1
357.0471934,"C15H18O6S2","CHOS","Lignin",1.2,0.4,0.2,-0.1333,64.09905,-1,-0.0666666666666667,356.648511314138,-0.648511314138148,15,18,6,0,2,0
357.0480318,"C16H22O1S4","CHOS","UnsatHC",1.38,0.06,0.1304,-0.75,81.675,1,0.0625,356.649348777973,-0.649348777973159,16,22,1,0,4,0
357.0607226,"C10H18O10N2S1","CHONS","Carb",1.8,1,-2.5,1,31.8,-10,-1,356.662025407313,-0.662025407312569,10,18,10,2,1,0
357.062204,"C14H17O8N1P1","CHONP","Lignin",1.21,0.57,0.1875,-0.2143,66.40755,-2.5,-0.178571428571429,356.663505153168,-0.663505153168046,14,17,8,1,0,1
357.0632127,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.664512726845,-0.664512726844634,0,0,0,0,0,0
357.0807729,"C15H21O5N1S1P1","CHONSP","Lignin",1.4,0.33,0.1053,-0.7333,81.19905,-1.5,-0.1,356.682053318968,-0.682053318968428,15,21,5,1,1,1
357.0812913,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.682571140118,-0.682571140118341,0,0,0,0,0,0
357.0818606,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.683139804433,-0.683139804432926,0,0,0,0,0,0
357.0826882,"C15H18O10","CHO","Tannin",1.2,0.67,0.2,0.1333,56.50095,-3,-0.2,356.683966480327,-0.683966480327342,15,18,10,0,0,0
357.0833123,"C11H21O10N1P1","CHONP","Carb",1.91,0.91,-1.125,-0.2727,68.07195,-9.5,-0.863636363636364,356.684589883452,-0.684589883451679,11,21,10,1,0,1
357.0844011,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.685677467688,-0.685677467687867,0,0,0,0,0,0
357.0919687,"C26H14O2","CHO","ConHC",0.54,0.08,0.76,-0.3846,71.2611,18,0.692307692307692,356.693236617638,-0.693236617638092,26,14,2,0,0,0
357.098481,"C15H21O7N1P1","CHONP","Lignin",1.4,0.47,0.1053,-0.6,77.4,-2.5,-0.166666666666667,356.699741645946,-0.699741645945778,15,21,7,1,0,1
357.1018842,"C12H25O7N1S1P1","CHONSP","AminoSugar",2.08,0.58,-0.9091,-0.9167,86.42595,-8.5,-0.708333333333333,356.703141045902,-0.703141045902214,12,25,7,1,1,1
357.1030076,"C25H14O1N2","CHON","ConHC",0.56,0.04,0.7778,-0.24,67.14,17,0.68,356.704263191504,-0.704263191503799,25,14,1,2,0,0
357.1041886,"C12H22O12","CHO","Carb",1.83,1,-0.6667,0.1667,55.54905,-10,-0.833333333333333,356.705442872789,-0.705442872788581,12,22,12,0,0,0
357.1055056,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.706758402215,-0.706758402214689,0,0,0,0,0,0
357.1090805,"C18H18O6N2","CHON","Lignin",1,0.33,0.4615,0,60.3,3,0.166666666666667,356.710329310449,-0.710329310449367,18,18,6,2,0,0
357.1095349,"C18H18O6N2","CHON","Lignin",1,0.33,0.4615,0,60.3,3,0.166666666666667,356.710783203062,-0.710783203062306,18,18,6,2,0,0
357.1102485,"C19H22O1N2S2","CHONS","UnsatHC",1.16,0.05,0.3793,-0.5263,75.29955,5,0.263157894736842,356.71149600625,-0.711496006250172,19,22,1,2,2,0
357.1106663,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.711913339731,-0.711913339730927,0,0,0,0,0,0
357.1134189,"C23H18O4","CHO","ConHC",0.78,0.17,0.619,-0.4348,72.6918,11,0.478260869565217,356.714662866153,-0.714662866153162,23,18,4,0,0,0
357.113996,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.715239321758,-0.715239321758133,0,0,0,0,0,0
357.1150225,"C11H22O11N2","CHON","Carb",2,1,-1.5714,0.5455,44.75325,-11,-1,356.716264675559,-0.716264675559103,11,22,11,2,0,0
357.1170721,"C16H25O4N1S1P1","CHONSP","Lipid",1.56,0.25,0.0455,-1.0625,90.58125,-1.5,-0.09375,356.718311986957,-0.718311986957417,16,25,4,1,1,1
357.1175869,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.718826212127,-0.718826212127112,0,0,0,0,0,0
357.1182345,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.719473089011,-0.719473089011217,0,0,0,0,0,0
357.1187463,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.719984317531,-0.719984317530759,0,0,0,0,0,0
357.1196647,"C12H25O9N1P1","CHONP","Carb",2.08,0.75,-0.9091,-0.75,81.675,-9.5,-0.791666666666667,356.720901692037,-0.720901692037103,12,25,9,1,0,1
357.1200751,"C17H26O4S2","CHOS","Lipid",1.53,0.24,0.0769,-0.8235,83.76975,-1,-0.0588235294117647,356.721311633781,-0.721311633780772,17,26,4,0,2,0
357.1207215,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.721957312005,-0.721957312004804,0,0,0,0,0,0
357.1381164,"C13H29O6N1S1P1","CHONSP","Protein",2.23,0.46,-0.7857,-1.3077,97.56945,-8.5,-0.653846153846154,356.739332788704,-0.739332788704019,13,29,6,1,1,1
357.1397322,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.740946784487,-0.740946784487335,0,0,0,0,0,0
357.1481876,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.749392743112,-0.749392743112196,0,0,0,0,0,0
357.1516159,"C12H26O10N2","CHON","Carb",2.17,0.83,-1.2,0,60.3,-11,-0.916666666666667,356.752817215042,-0.752817215041773,12,26,10,2,0,0
357.1534874,"C17H29O3N1S1P1","CHONSP","Lipid",1.71,0.18,0,-1.3529,98.85765,-1.5,-0.0882352941176471,356.754686625308,-0.754686625308125,17,29,3,1,1,1
357.1539907,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.755189363319,-0.755189363318834,0,0,0,0,0,0
357.1545804,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.755778404855,-0.755778404854539,0,0,0,0,0,0
357.1550151,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.756212619465,-0.756212619464691,0,0,0,0,0,0
357.1559283,"C13H29O8N1P1","CHONP","Other",2.23,0.62,-0.7857,-1.1538,93.1833,-9.5,-0.730769230769231,356.757124799777,-0.757124799777387,13,29,8,1,0,1
357.1563511,"C18H30O3S2","CHOS","Lipid",1.67,0.17,0.0345,-1.1111,91.96635,-1,-0.0555555555555556,356.757547127675,-0.757547127675139,18,30,3,0,2,0
357.1569914,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.75818671271,-0.758186712710426,0,0,0,0,0,0
357.1575301,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.758724811193,-0.758724811193133,0,0,0,0,0,0
357.1742029,"C18H30O5S1","CHOS","Lipid",1.67,0.28,0.0345,-1,88.8,-2,-0.111111111111111,356.775378994196,-0.775378994195762,18,30,5,0,1,0
357.1747739,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.775949356612,-0.775949356612045,0,0,0,0,0,0
357.176184,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.777357882082,-0.777357882081787,0,0,0,0,0,0
357.1841619,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.785326873887,-0.785326873887357,0,0,0,0,0,0
357.1923673,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.793523111664,-0.793523111664456,0,0,0,0,0,0
357.1928236,"C19H34O2S2","CHOS","Lipid",1.79,0.11,0,-1.3684,99.2994,-1,-0.0526315789473684,356.793978902156,-0.7939789021558,19,34,2,0,2,0
357.1933942,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.794548865019,-0.794548865018726,0,0,0,0,0,0
357.1939449,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.795098950102,-0.795098950102215,0,0,0,0,0,0
357.2288031,"C20H38O1S2","CHOS","Lipid",1.9,0.05,-0.0286,-1.6,105.9,-1,-0.05,356.829918227125,-0.829918227124665,20,38,1,0,2,0
357.2298541,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.830968053569,-0.830968053568711,0,0,0,0,0,0
357.2304246,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.831537916543,-0.831537916543255,0,0,0,0,0,0
357.2651173,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.866191878365,-0.866191878364532,0,0,0,0,0,0
357.266106,"","","None",NA,NA,Inf,NA,NA,NA,NA,356.867179474373,-0.867179474373245,0,0,0,0,0,0
357.5469175,"","","None",NA,NA,Inf,NA,NA,NA,NA,357.147677417744,-0.147677417743751,0,0,0,0,0,0
357.5835212,"","","None",NA,NA,Inf,NA,NA,NA,NA,357.184240245725,-0.184240245725277,0,0,0,0,0,0
357.9015959,"C11H4O8S2P1","CHOSP","ConHC",0.36,0.73,0.875,1,31.8,-0.5,-0.0454545454545455,357.501959780674,-0.501959780673758,11,4,8,0,2,1
357.9223254,"","","None",NA,NA,Inf,NA,NA,NA,NA,357.522666133929,-0.522666133928794,0,0,0,0,0,0
357.9252217,"","","None",NA,NA,Inf,NA,NA,NA,NA,357.525559199894,-0.525559199894417,0,0,0,0,0,0
357.9675591,"C19H4O6P1","CHOP","ConHC",0.21,0.32,0.9667,0.1579,55.79985,11.5,0.605263157894737,357.567849325575,-0.567849325575366,19,4,6,0,0,1
357.9680645,"","","None",NA,NA,Inf,NA,NA,NA,NA,357.568354161241,-0.568354161241189,0,0,0,0,0,0
357.96843,"","","None",NA,NA,Inf,NA,NA,NA,NA,357.568719253121,-0.568719253120605,0,0,0,0,0,0
357.9689394,"C11H5O13N1","CHON","Other",0.45,1.18,0.7143,2.1818,-1.8813,-4,-0.363636363636364,357.56922808432,-0.569228084320002,11,5,13,1,0,0
358.042122,"C14H17O6N1S2","CHONS","Lignin",1.21,0.43,0.125,0.1429,56.22735,-2,-0.142857142857143,357.642328967975,-0.642328967975061,14,17,6,1,2,0
358.0433201,"C18H16O4S1P1","CHOSP","Lignin",0.89,0.22,0.5357,-0.6111,77.71635,5.5,0.305555555555556,357.643525730166,-0.643525730165948,18,16,4,0,1,1
358.1079242,"C14H21O6N3S1","CHONS","Protein",1.5,0.43,-0.1429,0.1429,56.22735,-4,-0.285714285714286,357.708057692651,-0.708057692650698,14,21,6,3,1,0
358.1088089,"C22H17O4N1","CHON","ConHC",0.77,0.18,0.6316,-0.2727,68.07195,10,0.454545454545455,357.708941404787,-0.708941404786742,22,17,4,1,0,0
358.1210159,"","","None",NA,NA,Inf,NA,NA,NA,NA,357.721134774342,-0.721134774341522,0,0,0,0,0,0
358.1215148,"","","None",NA,NA,Inf,NA,NA,NA,NA,357.721633117265,-0.721633117265299,0,0,0,0,0,0
358.1334854,"C12H28O6N2S1P1","CHONSP","Other",2.33,0.5,-1.3,-1.0833,91.17405,-9.5,-0.791666666666667,357.733590350786,-0.733590350786415,12,28,6,2,1,1
358.1345098,"","","None",NA,NA,Inf,NA,NA,NA,NA,357.734613606932,-0.734613606932214,0,0,0,0,0,0
358.1426158,"","","None",NA,NA,Inf,NA,NA,NA,NA,357.7427105557,-0.742710555700228,0,0,0,0,0,0
358.1489308,"","","None",NA,NA,Inf,NA,NA,NA,NA,357.749018504315,-0.74901850431479,0,0,0,0,0,0
358.1495597,"","","None",NA,NA,Inf,NA,NA,NA,NA,357.749646702079,-0.749646702079417,0,0,0,0,0,0
358.151344,"C12H28O8N2P1","CHONP","Other",2.33,0.67,-1.3,-0.9167,86.42595,-10.5,-0.875,357.751429009714,-0.751429009714116,12,28,8,2,0,1
358.1578507,"","","None",NA,NA,Inf,NA,NA,NA,NA,357.757928444275,-0.757928444274739,0,0,0,0,0,0
358.1780161,"","","None",NA,NA,Inf,NA,NA,NA,NA,357.778071327409,-0.778071327408952,0,0,0,0,0,0
358.1790166,"","","None",NA,NA,Inf,NA,NA,NA,NA,357.779070710242,-0.77907071024174,0,0,0,0,0,0
358.1886576,"","","None",NA,NA,Inf,NA,NA,NA,NA,357.788700945015,-0.788700945015023,0,0,0,0,0,0
358.5618589,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.161485525109,-0.161485525109413,0,0,0,0,0,0
358.5951279,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.194717376647,-0.19471737664685,0,0,0,0,0,0
358.8589443,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.458239196898,-0.45823919689775,0,0,0,0,0,0
358.8613213,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.460613542718,-0.460613542718306,0,0,0,0,0,0
358.8617712,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.461062940356,-0.461062940355987,0,0,0,0,0,0
358.8628042,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.462094786899,-0.462094786898945,0,0,0,0,0,0
358.8655121,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.464799663234,-0.464799663233578,0,0,0,0,0,0
358.9005751,"C11H6O6S2P2","CHOSP","ConHC",0.55,0.55,0.75,0,60.3,0,0,358.499823511575,-0.499823511574562,11,6,6,0,2,2
358.95886,"C18H4O3N2S2","CHONS","ConHC",0.22,0.17,1,0.6667,41.29905,11,0.611111111111111,358.558043330135,-0.558043330134524,18,4,3,2,2,0
358.9604486,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.55963015629,-0.559630156289586,0,0,0,0,0,0
358.9729511,"C12H10O9P2","CHOP","Tannin",0.83,0.75,0.4545,-0.1667,65.05095,-2,-0.166666666666667,358.572118695886,-0.572118695886331,12,10,9,0,0,2
358.9734181,"C14H16O1S5","CHOS","UnsatHC",1.14,0.07,0.1765,-0.2857,68.44245,1,0.0714285714285714,358.57258517443,-0.572585174430003,14,16,1,0,5,0
358.9738937,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.573060243371,-0.573060243370833,0,0,0,0,0,0
358.9743695,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.573535512088,-0.573535512088256,0,0,0,0,0,0
358.9909353,"C14H16O3S4","CHOS","Lignin",1.14,0.21,0.1765,-0.1429,64.37265,0,0,358.590082814568,-0.59008281456795,14,16,3,0,4,0
359.0037726,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.602905780324,-0.602905780324136,0,0,0,0,0,0
359.004334,"C16H8O10","CHO","ConHC",0.5,0.62,0.7273,0.75,38.925,3,0.1875,358.60346655346,-0.603466553459839,16,8,10,0,0,0
359.0052151,"C17H12O5S2","CHOS","ConHC",0.71,0.29,0.6,0.1176,56.9484,5,0.294117647058824,358.604346669616,-0.604346669615722,17,12,5,0,2,0
359.0261945,"C14H16O7S2","CHOS","Lignin",1.14,0.5,0.1765,0.1429,56.22735,-2,-0.142857142857143,358.62530264383,-0.625302643830253,14,16,7,0,2,0
359.0340571,"C16H12O6N2S1","CHONS","ConHC",0.75,0.38,0.6,0.5,46.05,3,0.1875,358.633156464381,-0.633156464380875,16,12,6,2,1,0
359.0407095,"C17H12O9","CHO","ConHC",0.71,0.53,0.6,0.3529,50.24235,3,0.176470588235294,358.639801436252,-0.639801436251616,17,12,9,0,0,0
359.0414475,"C13H15O9N1P1","CHONP","Tannin",1.15,0.69,0.1538,0.0769,58.10835,-3.5,-0.269230769230769,358.640538612194,-0.640538612194234,13,15,9,1,0,1
359.0424085,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.641498539133,-0.641498539133067,0,0,0,0,0,0
359.0601198,"C14H19O6N1S1P1","CHONSP","Lignin",1.36,0.43,0.0625,-0.5,74.55,-2.5,-0.178571428571429,358.659190062537,-0.65919006253722,14,19,6,1,1,1
359.0611364,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.660205527393,-0.660205527392577,0,0,0,0,0,0
359.0620458,"C14H16O11","CHO","Tannin",1.14,0.79,0.1765,0.4286,48.0849,-4,-0.285714285714286,358.661113911948,-0.661113911948405,14,16,11,0,0,0
359.0626226,"C10H19O11N1P1","CHONP","Other",1.9,1.1,-2,0.1,57.45,-10.5,-1.05,358.661690067888,-0.661690067888401,10,19,11,1,0,1
359.0635414,"C16H24O1S4","CHOS","Lipid",1.5,0.06,0.0435,-0.875,85.2375,0,0,358.662607841948,-0.662607841948102,16,24,1,0,4,0
359.0703372,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.669396053697,-0.669396053697085,0,0,0,0,0,0
359.0752162,"C18H19O3N1S1P1","CHONSP","Lignin",1.06,0.17,0.4444,-0.7222,80.8827,4.5,0.25,358.674269605762,-0.674269605762106,18,19,3,1,1,1
359.0776918,"C14H19O8N1P1","CHONP","Lignin",1.36,0.57,0.0625,-0.3571,70.47735,-3.5,-0.25,358.676742441485,-0.676742441485089,14,19,8,1,0,1
359.0787793,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.677828727173,-0.677828727172823,0,0,0,0,0,0
359.0963554,"C15H23O5N1S1P1","CHONSP","Protein",1.53,0.33,0,-0.8667,85.00095,-2.5,-0.166666666666667,358.695385201543,-0.695385201542535,15,23,5,1,1,1
359.0968787,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.695907917221,-0.695907917221064,0,0,0,0,0,0
359.0974103,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.696438923632,-0.696438923631774,0,0,0,0,0,0
359.0979418,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.696969830154,-0.69696983015416,0,0,0,0,0,0
359.0988115,"C11H23O10N1P1","CHONP","Carb",2.09,0.91,-1.375,-0.4545,73.25325,-10.5,-0.954545454545455,358.697838559039,-0.697838559039326,11,23,10,1,0,1
359.0992473,"C16H24O5S2","CHOS","Protein",1.5,0.31,0.0435,-0.625,78.1125,-2,-0.125,358.698273872421,-0.698273872421169,16,24,5,0,2,0
359.0999682,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.698993967458,-0.698993967457739,0,0,0,0,0,0
359.1108084,"C23H20O2S1","CHOS","UnsatHC",0.87,0.09,0.5714,-0.6087,77.64795,11,0.478260869565217,358.709822063194,-0.709822063193599,23,20,2,0,1,0
359.1141995,"C15H23O7N1P1","CHONP","Protein",1.53,0.47,0,-0.7333,81.19905,-3.5,-0.233333333333333,358.713209376661,-0.713209376661041,15,23,7,1,0,1
359.1151022,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.714111068698,-0.71411106869823,0,0,0,0,0,0
359.1174641,"C12H27O7N1S1P1","CHONSP","Other",2.25,0.58,-1.0909,-1.0833,91.17405,-9.5,-0.791666666666667,358.71647033138,-0.716470331379526,12,27,7,1,1,1
359.1325134,"C20H24O4S1","CHOS","Lignin",1.2,0.2,0.3529,-0.7,80.25,4,0.2,358.731502827197,-0.731502827196721,20,24,4,0,1,0
359.1330181,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.732006963644,-0.73200696364421,0,0,0,0,0,0
359.1338551,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.732843029042,-0.732843029042499,0,0,0,0,0,0
359.1343446,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.733331982462,-0.73333198246246,0,0,0,0,0,0
359.1352061,"C12H27O9N1P1","CHONP","Other",2.25,0.75,-1.0909,-0.9167,86.42595,-10.5,-0.875,358.734192520504,-0.734192520503825,12,27,9,1,0,1
359.13565,"C17H28O4S2","CHOS","Lipid",1.65,0.24,0,-0.9412,87.1242,-2,-0.117647058823529,358.734635924841,-0.734635924841143,17,28,4,0,2,0
359.1361191,"","","None",NA,NA,Inf,NA,NA,NA,NA,358.73510450104,-0.735104501039871,0,0,0,0,0,0
359.1504129,"C16H27O6N1P1","CHONP","Protein",1.69,0.38,-0.0455,-1.0625,90.58125,-3.5,-0.21875,358.749382340455,-0.749382340455099,16,27,6,1,0,1
