"Mass","formula","HC","OC"
471.1135936,"C33H16O2N2",0.48,0.06
471.1142613,"C20H24O13",1.2,0.65
471.1159635,"C17H31O8N1S2P1",1.82,0.47
471.1169587,"C30H20O2N2S1",0.67,0.07
471.1370122,"C19H36O5S4",1.89,0.26
471.1451204,"C28H24O7",0.86,0.25
471.1460716,"C29H28O2S2",0.97,0.07
471.1487648,"C25H28O7S1",1.12,0.28
471.1499335,"C34H20O1N2",0.59,0.03
471.1505728,"C21H28O12",1.33,0.57
471.1512122,"C21H28O12",1.33,0.57
471.1523646,"C18H35O7N1S2P1",1.94,0.39
471.1676382,"C22H35O4N1S2P1",1.59,0.18
471.1706831,"C22H34O7P2",1.55,0.32
471.1806257,"C21H32O8N2S1",1.52,0.38
471.1812594,"C29H28O6",0.97,0.21
471.1850949,"C26H32O6S1",1.23,0.23
471.1873098,"C22H32O11",1.45,0.5
471.2072365,"C23H38O6P2",1.65,0.26
471.2079231,"C32H28O2N2",0.88,0.06
471.2213557,"C27H36O5S1",1.33,0.19
471.2234774,"C23H36O10",1.57,0.43
471.2239859,"C23H36O10",1.57,0.43
471.2598416,"C24H40O9",1.67,0.38
471.2959041,"C25H44O8",1.76,0.32
471.2966342,"C25H44O8",1.76,0.32
471.2976742,"C26H48O3S2",1.85,0.12
471.9147067,"C13H15O6N1S6",1.15,0.46
471.9187946,"C10H19O6N1S7",1.9,0.6
471.923197,"C18H6O8N2S2P1",0.33,0.44
471.9242259,"C22H5O6N1S1P2",0.23,0.27
471.9249989,"C11H11O10N3S4",1,0.91
471.9262863,"C18H5O11N1P2",0.28,0.61
471.9304966,"C17H15O3N1S6",0.88,0.18
471.9515389,"C14H19O5N1S6",1.36,0.36
471.952266,"C22H7O4N3S3",0.32,0.18
471.9532364,"C21H5O7N3P2",0.24,0.33
471.9548399,"C18H7O9N3S2",0.39,0.5
471.9616419,"C19H7O12N1S1",0.37,0.63
471.9624197,"C23H6O10P1",0.26,0.43
471.9634704,"C24H10O5S2P1",0.42,0.21
471.9641287,"C15H7O17N1",0.47,1.13
471.9699879,"C22H7O6N3S2",0.32,0.27
471.9707875,"C22H7O6N3S2",0.32,0.27
471.9717234,"C26H6O4N2S1P1",0.23,0.15
471.9723648,"C11H23O7N1S6",2.09,0.64
472.0804463,"C33H15O1N1S1",0.45,0.03
472.1449602,"C28H26O5P1",0.93,0.18
472.1900548,"C19H38O9S1P1",2,0.47
472.2125602,"C29H31O5N1",1.07,0.17
472.2132895,"C29H31O5N1",1.07,0.17
472.2149977,"C17H35O12N3",2.06,0.71
472.2157802,"C18H39O7N3S2",2.17,0.39
472.8562402,"C11H10O5N2S7",0.91,0.45
472.9164253,"C12H10O14S3",0.83,1.17
472.9173387,"C12H12O12S2P2",1,1
472.9193002,"C22H6O3N2S4",0.27,0.14
472.9204697,"C13H5O13N3S1P1",0.38,1
472.9379468,"C10H18O11S5",1.8,1.1
472.9511628,"C21H5O7N3S1P1",0.24,0.33
472.9518212,"C26H6O2N2S3",0.23,0.08
472.9530424,"C14H18O8S5",1.29,0.57
472.9537739,"C17H5O12N3P1",0.29,0.71
473.0227115,"C18H20O9S1P2",1.11,0.5
473.0262922,"C23H10O10N2",0.43,0.43
473.0276777,"C32H10O3S1",0.31,0.09
473.0284061,"C28H13O3N1S1P1",0.46,0.11
473.0376577,"C18H21O8N1S2P1",1.17,0.44
473.0385408,"C22H20O6S1P2",0.91,0.27
473.0574131,"C18H18O15",1,0.83
473.0582698,"C19H22O10S2",1.16,0.53
473.0588911,"C15H25O10N1S2P1",1.67,0.67
473.0594536,"C19H24O8S1P2",1.26,0.42
473.0601367,"C28H14O4N2S1",0.5,0.14
473.0740969,"C19H25O7N1S2P1",1.32,0.37
473.0951376,"C16H29O9N1S2P1",1.81,0.56
473.1076402,"C28H26O1S3",0.93,0.04
473.110289,"C20H29O6N1S2P1",1.45,0.3
473.1110123,"C25H30O1S4",1.2,0.04
473.1280716,"C20H29O8N1S1P1",1.45,0.4
473.1293233,"C33H18O2N2",0.55,0.06
473.1300694,"C20H26O13",1.3,0.65
473.1323909,"C21H32O6S1P2",1.52,0.29
473.1444369,"C16H30O12N2S1",1.88,0.75
473.1452268,"C24H26O10",1.08,0.42
473.1514682,"C17H30O15",1.76,0.88
473.1641827,"C25H30O7S1",1.2,0.28
473.1657116,"C34H22O1N2",0.65,0.03
473.1664184,"C21H30O12",1.43,0.57
473.1669157,"C21H30O12",1.43,0.57
473.1807223,"C17H34O11N2S1",2,0.65
473.181366,"C25H30O9",1.2,0.36
473.1962172,"C21H34O8N2S1",1.62,0.38
473.2031436,"C22H34O11",1.55,0.5
473.204365,"C19H41O6N1S2P1",2.16,0.32
473.2050304,"C24H42O1S4",1.75,0.04
473.2057397,"C19H38O11S1",2,0.58
473.217636,"C26H34O8",1.31,0.31
473.2390744,"C23H38O10",1.65,0.43
473.2396667,"C23H38O10",1.65,0.43
473.2843003,"C27H42O3N2S1",1.56,0.11
473.3133052,"C26H50O3S2",1.92,0.12
473.8848829,"C22H5O2N1S5",0.23,0.09
473.8866761,"C13H4O12N2S2P1",0.31,0.92
473.8874756,"C13H4O12N2S2P1",0.31,0.92
473.8883755,"C19H9O2N1S6",0.47,0.11
473.9215236,"C23H9O1N1S5",0.39,0.04
473.9482532,"C16H12O11S2P1",0.75,0.69
473.9521186,"C17H5O12N3S1",0.29,0.71
473.9606494,"C23H8O8S1P1",0.35,0.35
473.974231,"C22H5O12N1",0.23,0.55
473.9747981,"C23H9O7N1S2",0.39,0.3
473.9760323,"C27H8O5S1P1",0.3,0.19
473.9770831,"C19H9O12N1S1",0.47,0.63
473.9933117,"C27H8O7P1",0.3,0.26
473.9938542,"C27H8O7P1",0.3,0.26
474.1243302,"C32H17O2N3",0.53,0.06
474.1738106,"C20H33O6N3S2",1.65,0.3
474.2056341,"C19H40O9S1P1",2.11,0.47
474.234472,"C22H37O10N1",1.68,0.45
474.243832,"C33H33O2N1",1,0.06
474.245441,"C21H37O9N3",1.76,0.43
474.2462322,"C22H41O4N3S2",1.86,0.18
474.2473188,"C30H37O2N1S1",1.23,0.07
474.9346966,"C21H6O6N2S1P2",0.29,0.29
474.9352864,"C21H6O6N2S1P2",0.29,0.29
474.9357994,"C17H4O13N2S1",0.24,0.76
474.9562179,"C27H8O3S3",0.3,0.11
474.9567682,"C26H6O6P2",0.23,0.23
474.9675428,"C26H8O2N2S3",0.31,0.08
475.0143691,"C24H14O7P2",0.58,0.29
475.043216,"C32H12O3S1",0.38,0.09
475.0439766,"C28H15O3N1S1P1",0.54,0.11
475.0520267,"C21H16O13",0.76,0.62
475.052512,"C17H19O13N1P1",1.12,0.76
475.0536554,"C22H22O6S1P2",1,0.27
475.054277,"C31H12O2N2S1",0.39,0.06
475.0869169,"C27H24O2S3",0.89,0.07
475.0878988,"C35H12O1N2",0.34,0.03
475.0898331,"C19H27O7N1S2P1",1.42,0.37
475.0910261,"C32H16O1N2S1",0.5,0.03
475.1038647,"C26H20O9",0.77,0.35
475.111651,"C20H30O7S1P2",1.5,0.35
475.1192746,"C31H24O1S2",0.77,0.03
475.119978,"C31H24O1S2",0.77,0.03
475.120962,"C18H24O13N2",1.33,0.72
475.1216851,"C27H24O6S1",0.89,0.22
475.1221803,"C27H24O6S1",0.89,0.22
475.1228069,"C28H28O1S3",1,0.04
475.1234613,"C15H28O13N2S1",1.87,0.87
475.1243131,"C23H24O11",1.04,0.48
475.1258968,"C24H28O6S2",1.17,0.25
475.1267309,"C25H32O1S4",1.28,0.04
475.1402772,"C27H24O8",0.89,0.3
475.1409395,"C28H28O3S2",1,0.11
475.1450755,"C33H20O2N2",0.61,0.06
475.145745,"C20H28O13",1.4,0.65
475.1603781,"C16H32O12N2S1",2,0.75
475.1609926,"C24H28O10",1.17,0.42
475.1751331,"C20H32O9N2S1",1.6,0.45
475.1805738,"C26H36O2S3",1.38,0.08
475.1814787,"C34H24O1N2",0.71,0.03
475.1821156,"C21H32O12",1.52,0.57
475.1965559,"C17H36O11N2S1",2.12,0.65
475.1970711,"C25H32O9",1.28,0.36
475.1988959,"C22H39O4N1S2P1",1.77,0.18
475.2119452,"C21H36O8N2S1",1.71,0.38
475.2164841,"C22H39O6N1S1P1",1.77,0.27
475.2188901,"C22H36O11",1.64,0.5
475.2350462,"C27H40O3S2",1.48,0.11
475.2478988,"C22H40O7N2S1",1.82,0.32
475.870988,"C13H5O11N1S2P2",0.38,0.85
475.8819521,"C12H5O10N3S2P2",0.42,0.83
475.8844701,"C10H11O7N3S6",1.1,0.7
475.8853597,"C18H7O5N1S5",0.39,0.28
475.8887025,"C13H5O13N1S1P2",0.38,1
475.9098295,"C12H15O7N1S6",1.25,0.58
475.9459997,"C13H19O6N1S6",1.46,0.46
475.9468,"C13H19O6N1S6",1.46,0.46
475.9481051,"C25H6O3N2S2P1",0.24,0.12
476.1362669,"C27H27O3N1S2",1,0.11
476.1369536,"C14H27O15N3",1.93,1.07
476.1381526,"C23H27O8N1S1",1.17,0.35
476.1389813,"C27H26O6P1",0.96,0.22
476.1411342,"C19H27O13N1",1.42,0.68
476.1555142,"C15H31O12N3S1",2.07,0.8
476.1806508,"C17H35O12N1S1",2.06,0.71
476.1867314,"C31H27O4N1",0.87,0.13
476.1917003,"C16H35O11N3S1",2.19,0.69
476.2042686,"C23H31O8N3",1.35,0.35
476.205209,"C32H31O1N1S1",0.97,0.03
476.2236065,"C28H34O3N2P1",1.21,0.11
476.8760677,"C12H14O6S7",1.17,0.5
476.8766862,"C12H14O6S7",1.17,0.5
476.8931119,"C11H10O13S4",0.91,1.18
476.8938251,"C12H14O8S6",1.17,0.67
476.9062555,"C18H8O8S2P2",0.44,0.44
476.9074615,"C14H6O15S2",0.43,1.07
476.9085582,"C14H8O13S1P2",0.57,0.93
476.9093081,"C16H14O5S6",0.88,0.31
476.9182132,"C26H6O2S4",0.23,0.08
476.9507535,"C30H6O1S3",0.2,0.03
476.9868334,"C26H9O5N1S1P1",0.35,0.19
476.9877392,"C18H10O12N2S1",0.56,0.67
477.0110844,"C17H22O4N2S5",1.29,0.24
477.0314742,"C20H14O14",0.7,0.7
477.0329781,"C21H20O7S1P2",0.95,0.33
477.0449178,"C29H18O1S3",0.62,0.03
477.0455345,"C16H18O13N2S1",1.12,0.81
477.0473812,"C25H18O6S2",0.72,0.24
477.0544348,"C18H24O9S1P2",1.33,0.5
477.0678041,"C21H18O13",0.86,0.62
477.0689852,"C18H25O8N1S2P1",1.39,0.44
477.0696603,"C22H24O6S1P2",1.09,0.27
477.0704172,"C18H22O13S1",1.22,0.72
477.0839264,"C22H25O5N1S2P1",1.14,0.23
477.1031582,"C35H14O1N2",0.4,0.03
477.1038142,"C22H22O12",1,0.55
477.1043925,"C18H25O12N1P1",1.39,0.67
477.105518,"C24H30O2S4",1.25,0.08
477.1193848,"C26H22O9",0.85,0.35
477.1198749,"C27H26O4S2",0.96,0.15
477.1247303,"C19H26O14",1.37,0.74
477.1385432,"C28H30O1S3",1.07,0.04
477.1550128,"C19H30O10N2S1",1.58,0.53
477.1559632,"C27H26O8",0.96,0.3
477.1565871,"C28H30O3S2",1.07,0.11
477.1571303,"C15H30O15N2",2,1
477.1577681,"C15H30O15N2",2,1
477.1605453,"C33H22O2N2",0.67,0.06
477.1613095,"C20H30O13",1.5,0.65
477.1745475,"C28H30O5S1",1.07,0.18
477.1760073,"C16H34O12N2S1",2.12,0.75
477.1767139,"C24H30O10",1.25,0.42
477.1956216,"C25H34O7S1",1.36,0.28
477.1969206,"C34H26O1N2",0.76,0.03
477.1975895,"C21H34O12",1.62,0.57
477.1982058,"C21H34O12",1.62,0.57
477.2108314,"C29H34O4S1",1.17,0.14
477.2126211,"C25H34O9",1.36,0.36
477.2133224,"C25H34O9",1.36,0.36
477.2145342,"C22H41O4N1S2P1",1.86,0.18
477.215938,"C22H38O9S1",1.73,0.41
477.2318593,"C26H38O6S1",1.46,0.23
477.2324826,"C27H42O1S3",1.56,0.04
477.2343866,"C22H38O11",1.73,0.5
477.2508201,"C23H45O3N1S2P1",1.96,0.13
477.881635,"C12H4O13N2S2P1",0.33,1.08
477.9187194,"C13H8O12N2S2P1",0.62,0.92
478.096643,"C25H21O7N1S1",0.84,0.28
478.0975428,"C29H20O5P1",0.69,0.17
478.0986119,"C34H13O1N3",0.38,0.03
478.0993206,"C21H21O12N1",1,0.57
478.1204055,"C18H25O14N1",1.39,0.78
478.1348561,"C14H29O13N3S1",2.07,0.93
478.1353644,"C22H25O11N1",1.14,0.5
478.1769793,"C29H25O4N3",0.86,0.14
478.2031486,"C27H32O4N2P1",1.19,0.15
478.2040306,"C19H33O11N3",1.74,0.58
478.2199695,"C24H37O3N3S2",1.54,0.12
478.2212468,"C32H33O1N1S1",1.03,0.03
478.2226345,"C20H37O8N3S1",1.85,0.4
478.2235823,"C28H33O6N1",1.18,0.21
478.7738308,"C12H4O1N2S9",0.33,0.08
478.8597766,"C16H4O6N2S5",0.25,0.38
478.8606045,"C17H8O1N2S7",0.47,0.06
478.8730916,"C11H12O9S6",1.09,0.82
478.8736054,"C11H12O9S6",1.09,0.82
478.8858417,"C17H6O9S2P2",0.35,0.53
478.8907227,"C11H12O11S5",1.09,1
478.9231735,"C14H8O15S2",0.57,1.07
478.9242056,"C14H10O13S1P2",0.71,0.93
478.9250039,"C16H16O5S6",1,0.31
479.0021534,"C30H8O5S1",0.27,0.17
479.0418056,"C28H16O4S2",0.57,0.14
479.0423289,"C15H16O16N2",1.07,1.07
479.0471327,"C20H16O14",0.8,0.7
479.0479988,"C21H20O9S2",0.95,0.43
479.0488436,"C21H22O7S1P2",1.05,0.33
479.0494688,"C30H12O3N2S1",0.4,0.1
479.0604583,"C29H20O1S3",0.69,0.03
479.0609914,"C16H20O13N2S1",1.25,0.81
479.0620399,"C24H16O11",0.67,0.46
479.0628816,"C25H20O6S2",0.8,0.24
479.0752935,"C28H19O3N1S1P1",0.68,0.11
479.0832635,"C21H20O13",0.95,0.62
479.0850408,"C22H26O6S1P2",1.18,0.27
479.0859129,"C31H16O2N2S1",0.52,0.06
479.0865693,"C18H24O13S1",1.33,0.72
479.1036765,"C31H16O4N2",0.52,0.13
479.1055324,"C19H28O10S2",1.47,0.53
479.1061546,"C19H30O8S1P2",1.58,0.42
479.1176477,"C22H27O7N1S1P1",1.23,0.32
479.1190261,"C22H24O12",1.09,0.55
479.119738,"C22H24O12",1.09,0.55
479.1204176,"C23H28O7S2",1.22,0.3
479.1215308,"C24H32O2S4",1.33,0.08
479.1221178,"C32H20O1N2S1",0.62,0.03
479.125869,"C16H32O12S2",2,0.75
479.1351432,"C26H24O9",0.92,0.35
479.1357937,"C27H28O4S2",1.04,0.15
479.1396791,"C32H20O3N2",0.62,0.09
479.1405435,"C19H28O14",1.47,0.74
479.153847,"C27H28O6S1",1.04,0.22
479.1543452,"C28H32O1S3",1.14,0.04
479.1555726,"C23H28O11",1.22,0.48
479.1561252,"C23H28O11",1.22,0.48
479.1750821,"C20H35O8N1S1P1",1.75,0.4
479.1761699,"C33H24O2N2",0.73,0.06
479.1768486,"C20H32O13",1.6,0.65
479.1868474,"C31H28O5",0.9,0.16
479.1902479,"C28H32O5S1",1.14,0.18
479.1923745,"C24H32O10",1.33,0.42
479.1929368,"C20H35O10N1P1",1.75,0.5
479.1973923,"C30H28O4N2",0.93,0.13
479.2113415,"C25H36O7S1",1.44,0.28
479.2127135,"C34H28O1N2",0.82,0.03
479.2133988,"C21H36O12",1.71,0.57
479.2140872,"C22H40O7S2",1.82,0.32
479.228179,"C25H36O9",1.44,0.36
479.2289522,"C25H36O9",1.44,0.36
479.2300883,"C22H43O4N1S2P1",1.95,0.18
479.2319014,"C22H40O9S1",1.82,0.41
479.2379042,"C36H32O1",0.89,0.03
479.2474054,"C26H40O6S1",1.54,0.23
479.2495103,"C22H40O11",1.82,0.5
479.2501522,"C22H40O11",1.82,0.5
479.3027044,"C28H48O2S2",1.71,0.07
479.9225294,"C14H10O13S2P1",0.71,0.93
479.9440632,"C15H3O16N3",0.2,1.07
479.9624359,"C16H7O13N3S1",0.44,0.81
479.9641277,"C25H7O6N1S2",0.28,0.24
480.0727103,"C27H15O8N1",0.56,0.3
480.0733161,"C28H19O3N1S2",0.68,0.11
480.0740646,"C15H19O15N3",1.27,1
480.1141268,"C34H15O1N3",0.44,0.03
480.1147725,"C21H23O12N1",1.1,0.57
480.1352135,"C31H19O3N3",0.61,0.1
480.1359404,"C18H27O14N1",1.5,0.78
480.1502775,"C14H31O13N3S1",2.21,0.93
480.153307,"C27H30O4S1P1",1.11,0.15
480.1634718,"C30H27O3N1S1",0.9,0.1
480.1810198,"C22H31O7N3S1",1.41,0.32
480.181661,"C30H27O5N1",0.9,0.17
480.1832491,"C18H31O12N3",1.72,0.67
480.1947961,"C21H38O8S1P1",1.81,0.38
480.7958743,"C13H6O4S8",0.46,0.31
480.7987033,"C9H6O9S7",0.67,1
480.9176029,"C17H6O13S2",0.35,0.76
480.9193932,"C17H8O11S1P2",0.47,0.65
480.9285009,"C16H6O12N2S2",0.38,0.75
481.0278171,"C20H20O8S1P2",1,0.4
481.0283928,"C29H10O4N2S1",0.34,0.14
481.0309749,"C16H20O13P2",1.25,0.81
481.0315269,"C25H10O9N2",0.4,0.36
481.0382114,"C19H18O9N2S2",0.95,0.47
481.0429667,"C25H22O2S4",0.88,0.08
481.0630065,"C16H21O14N1P1",1.31,0.88
481.0641195,"C21H24O7S1P2",1.14,0.33
481.0647818,"C30H14O3N2S1",0.47,0.1
481.0655466,"C38H10O1",0.26,0.03
481.0783462,"C20H21O11N1P1",1.05,0.55
481.0794832,"C26H26O1S4",1,0.04
481.090164,"C32H18O3S1",0.56,0.09
481.0983171,"C21H22O13",1.05,0.62
481.1001849,"C18H29O8N1S2P1",1.61,0.44
481.1009362,"C22H28O6S1P2",1.27,0.27
481.1015762,"C31H18O2N2S1",0.58,0.06
481.1194001,"C31H18O4N2",0.58,0.13
481.119896,"C18H26O15",1.44,0.83
481.1211528,"C19H30O10S2",1.58,0.53
481.1218698,"C19H32O8S1P2",1.68,0.42
481.1289846,"C29H22O7",0.76,0.24
481.1298977,"C30H26O2S2",0.87,0.07
481.1338008,"C27H30O2S3",1.11,0.07
481.1347153,"C22H26O12",1.18,0.55
481.1353987,"C22H26O12",1.18,0.55
481.1555059,"C32H22O3N2",0.69,0.09
481.1696499,"C23H33O6N1S1P1",1.43,0.26
481.1711067,"C23H30O11",1.3,0.48
481.1718541,"C23H30O11",1.3,0.48
481.172465,"C24H34O6S2",1.42,0.25
481.1735684,"C25H38O1S4",1.52,0.04
481.1770449,"C29H26O5N2",0.9,0.17
481.1918552,"C33H26O2N2",0.79,0.06
481.1925267,"C20H34O13",1.7,0.65
481.193407,"C21H38O8S2",1.81,0.38
481.2058107,"C28H34O5S1",1.21,0.18
481.2081043,"C24H34O10",1.42,0.42
481.2086138,"C20H37O10N1P1",1.85,0.5
481.2112375,"C21H38O10S1",1.81,0.48
481.2267791,"C25H38O7S1",1.52,0.28
481.2284376,"C34H30O1N2",0.88,0.03
481.2289435,"C21H38O12",1.81,0.57
481.2294849,"C21H38O12",1.81,0.57
481.2299678,"C22H42O7S2",1.91,0.32
481.2442372,"C25H38O9",1.52,0.36
481.2450894,"C21H41O9N1P1",1.95,0.43
481.2494123,"C31H34O3N2",1.1,0.1
481.2653564,"C22H42O11",1.91,0.5
481.2821257,"C23H49O3N1S2P1",2.13,0.13
481.3015322,"C23H46O10",2,0.43
481.9380692,"C14H12O13S2P1",0.86,0.93
481.9443895,"C25H9O2N1S4",0.36,0.08
481.9709168,"C14H13O14N1S2",0.93,1
482.0738817,"C24H21O6N1S2",0.88,0.25
482.0744079,"C28H20O4S1P1",0.71,0.14
482.0753794,"C12H25O13N3S2",2.08,1.08
482.0791117,"C16H21O16N1",1.31,1
482.0799062,"C17H25O11N1S2",1.47,0.65
482.0809929,"C21H24O9S1P1",1.14,0.43
482.0823221,"C34H13O3N1",0.38,0.09
482.1401653,"C28H24O4N2P1",0.86,0.14
482.1502577,"C26H28O7P1",1.08,0.27
482.1670868,"C22H29O11N1",1.32,0.5
482.1980455,"C26H32O5N2P1",1.23,0.19
482.2047677,"C28H36O3S1P1",1.29,0.11
482.2106493,"C21H40O8S1P1",1.9,0.38
482.7928463,"C12H4O7S7",0.33,0.58
482.7939265,"C13H8O2S9",0.62,0.15
482.8877126,"C14H3O11N3S2P1",0.21,0.79
482.8885993,"C20H8O1N2S6",0.4,0.05
482.9016382,"C13H10O12S2P2",0.77,0.92
482.9351492,"C19H16O3S6",0.84,0.16
482.9439273,"C15H4O17N2",0.27,1.13
482.9626552,"C16H8O14N2S1",0.5,0.88
483.0106662,"C24H8O10N2",0.33,0.42
483.0229125,"C32H8O2N2S1",0.25,0.06
483.0351918,"C18H16O12N2S1",0.89,0.67
483.0421469,"C15H19O15N1P1",1.27,1
483.0433995,"C20H22O8S1P2",1.1,0.4
483.0440784,"C29H12O4N2S1",0.41,0.14
483.0587969,"C25H24O2S4",0.96,0.08
483.0592943,"C33H12O1N2S1",0.36,0.03
483.0715603,"C19H20O11N2S1",1.05,0.58
483.072319,"C27H16O9",0.59,0.33
483.0735588,"C15H20O16N2",1.33,1.07
483.0743304,"C15H20O16N2",1.33,1.07
483.0754454,"C24H20O9S1",0.83,0.38
483.079713,"C21H26O7S1P2",1.24,0.33
483.0804023,"C30H16O3N2S1",0.53,0.1
483.0818715,"C38H12O1",0.32,0.03
483.0950853,"C26H28O1S4",1.08,0.04
483.0957578,"C13H28O13N2S2",2.15,1
483.1076832,"C20H24O10N2S1",1.2,0.5
483.1138485,"C34H16O2N2",0.47,0.06
483.1146322,"C21H24O13",1.14,0.62
483.1151842,"C17H27O13N1P1",1.59,0.76
483.1162429,"C22H30O6S1P2",1.36,0.27
483.1169032,"C31H20O2N2S1",0.65,0.06
483.131325,"C22H31O5N1S2P1",1.41,0.23
483.1343531,"C22H30O8P2",1.36,0.36
483.1359017,"C18H28O15",1.56,0.83
483.1373425,"C19H34O8S1P2",1.79,0.42
483.1379415,"C28H24O4N2S1",0.86,0.14
483.1452577,"C29H24O7",0.83,0.24
483.1460715,"C30H28O2S2",0.93,0.07
483.1491017,"C27H32O2S3",1.19,0.07
483.1503786,"C22H28O12",1.27,0.55
483.1511584,"C22H28O12",1.27,0.55
483.1529108,"C24H36O2S4",1.5,0.08
483.1653419,"C18H32O11N2S1",1.78,0.61
483.1711262,"C32H24O3N2",0.75,0.09
483.1717555,"C19H32O14",1.68,0.74
483.1852353,"C23H35O6N1S1P1",1.52,0.26
483.1857466,"C28H36O1S3",1.29,0.04
483.1867467,"C23H32O11",1.39,0.48
483.1876932,"C19H35O11N1P1",1.84,0.58
483.2023525,"C27H32O8",1.19,0.3
483.2063724,"C20H39O8N1S1P1",1.95,0.4
483.2180094,"C31H32O5",1.03,0.16
483.2215165,"C28H36O5S1",1.29,0.18
483.2231469,"C24H36O10",1.5,0.42
483.2237081,"C24H36O10",1.5,0.42
483.226831,"C21H40O10S1",1.9,0.48
483.2440682,"C34H32O1N2",0.94,0.03
483.26006,"C25H40O9",1.6,0.36
483.2963462,"C26H44O8",1.69,0.31
483.302025,"C32H40O2N2",1.25,0.06
483.852537,"C10H3O12N3S4",0.3,1.2
483.9042875,"C15H7O8N3S4",0.47,0.53
483.9449129,"C24H6O8S1P1",0.25,0.33
483.9681039,"C17H10O15P1",0.59,0.88
483.9804856,"C21H11O9N1S2",0.52,0.43
484.0288715,"C29H11O5N1S1",0.38,0.17
484.0296192,"C33H10O3P1",0.3,0.09
484.0397031,"C28H11O4N3S1",0.39,0.14
484.145298,"C34H19O1N3",0.56,0.03
484.1463292,"C21H27O12N1",1.29,0.57
484.1829606,"C18H34O11N2P1",1.89,0.61
484.1938351,"C21H31O10N3",1.48,0.48
484.228189,"C34H31O2N1",0.91,0.06
484.7910554,"C12H6O5S8",0.5,0.42
484.8375117,"C11H6O8N2S6",0.55,0.73
484.8385115,"C12H10O3N2S8",0.83,0.25
484.839292,"C20H6O1S7",0.3,0.05
484.8806565,"C12H8O13S2P2",0.67,1.08
484.8813719,"C14H14O5S7",1,0.36
484.8844299,"C11H18O5S8",1.64,0.45
484.9029417,"C14H5O11N3S2P1",0.36,0.79
484.9412345,"C15H6O15N2S1",0.4,1
484.9490833,"C17H10O13S2",0.59,0.76
484.951523,"C22H5O7N3S1P1",0.23,0.32
484.9529871,"C15H18O8S5",1.2,0.53
484.9537495,"C18H5O12N3P1",0.28,0.67
484.9544229,"C23H6O7N2S2",0.26,0.3
484.9553375,"C11H18O13S4",1.64,1.18
484.9597829,"C16H10O12N2S2",0.62,0.75
485.025301,"C15H20O14P2",1.33,0.93
485.0374315,"C23H18O8S2",0.78,0.35
485.038796,"C32H10O2N2S1",0.31,0.06
485.0448971,"C25H14O7N2S1",0.56,0.28
485.046331,"C29H13O5N1P1",0.45,0.17
485.0469874,"C21H14O12N2",0.67,0.57
485.0579771,"C15H21O15N1P1",1.4,1
485.0590576,"C20H24O8S1P2",1.2,0.4
485.0598112,"C29H14O4N2S1",0.48,0.14
485.0605529,"C37H10O2",0.27,0.05
485.0612727,"C17H26O10S3",1.53,0.59
485.0689987,"C18H18O14N2",1,0.78
485.0704106,"C27H18O7S1",0.67,0.26
485.0711075,"C28H22O2S3",0.79,0.07
485.072612,"C23H18O12",0.78,0.52
485.0741017,"C20H25O7N1S2P1",1.25,0.35
485.0748349,"C12H26O14N2S2",2.17,1.17
485.0817645,"C34H14O4",0.41,0.12
485.0941317,"C20H22O14",1.1,0.7
485.0952306,"C17H29O9N1S2P1",1.71,0.53
485.0958934,"C21H28O7S1P2",1.33,0.33
485.0965048,"C30H18O3N2S1",0.6,0.1
485.109797,"C25H26O6S2",1.04,0.24
485.1107401,"C26H30O1S4",1.15,0.04
485.1139732,"C30H18O5N2",0.6,0.17
485.1149549,"C17H26O16",1.53,0.94
485.1294998,"C34H18O2N2",0.53,0.06
485.1301738,"C21H26O13",1.24,0.62
485.1308382,"C17H29O13N1P1",1.71,0.76
485.1314112,"C22H30O8S2",1.36,0.36
485.1323992,"C22H32O6S1P2",1.45,0.27
485.144644,"C17H30O12N2S1",1.76,0.71
485.1465305,"C26H30O5S2",1.15,0.19
485.1510166,"C18H30O15",1.67,0.83
485.1642282,"C26H30O7S1",1.15,0.27
485.1649663,"C27H34O2S3",1.26,0.07
485.1660978,"C22H30O12",1.36,0.55
485.1669014,"C22H30O12",1.36,0.55
485.180802,"C18H34O11N2S1",1.89,0.61
485.1853257,"C23H34O9S1",1.48,0.39
485.1869394,"C32H26O3N2",0.81,0.09
485.1874562,"C19H34O14",1.79,0.74
485.2003076,"C27H34O6S1",1.26,0.22
485.2012847,"C28H38O1S3",1.36,0.04
485.2023931,"C23H34O11",1.48,0.48
485.2032961,"C23H34O11",1.48,0.48
485.204974,"C25H42O1S4",1.68,0.04
485.2057263,"C20H38O11S1",1.9,0.55
485.2229948,"C33H30O2N2",0.91,0.06
485.2236217,"C33H30O2N2",0.91,0.06
485.237163,"C28H38O5S1",1.36,0.18
485.2387702,"C24H38O10",1.58,0.42
485.2396874,"C24H38O10",1.58,0.42
485.2403197,"C25H42O5S2",1.68,0.2
485.2595513,"C34H34O1N2",1,0.03
485.2807048,"C31H38O3N2",1.23,0.1
485.2812742,"C31H38O3N2",1.23,0.1
485.2851892,"C36H38O1",1.06,0.03
485.8887462,"C20H9O2N1S6",0.45,0.1
485.9014108,"C14H5O11N3S3",0.36,0.79
485.9309018,"C14H17O6N1S6",1.21,0.43
485.9332115,"C10H17O11N1S5",1.7,1.1
485.9338098,"C11H21O6N1S7",1.91,0.55
486.0247266,"C20H13O10N3S1",0.65,0.5
